question_id,difficulty,category,method,iteration,is_correct,error,latency_ms,prompt_chars,generated_sql,gold_sql,question
CR32,moderate,default_risk,semantic_layer,4,False,"Generated SQL error: Execution failed on sql 'SELECT 
    CASE WHEN loan.date < '1996-01-01' THEN 'before_1996' ELSE 'after_1996' END AS approval_period,
    SUM(CASE WHEN loan.status IN ('B', 'D') THEN 1 ELSE 0 END) * 100.0 / COUNT(loan.loan_id AS REAL) AS default_rate
FROM loan
GROUP BY approval_period': near ""AS"": syntax error",2547,7682,"SELECT 
    CASE WHEN loan.date < '1996-01-01' THEN 'before_1996' ELSE 'after_1996' END AS approval_period,
    SUM(CASE WHEN loan.status IN ('B', 'D') THEN 1 ELSE 0 END) * 100.0 / COUNT(loan.loan_id AS REAL) AS default_rate
FROM loan
GROUP BY approval_period","SELECT CASE WHEN STRFTIME('%Y', date) < '1996' THEN 'before_1996' ELSE 'after_1996' END AS period, CAST(SUM(CASE WHEN status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 AS default_rate FROM loan GROUP BY period",What is the default rate for loans approved before 1996 versus after 1996?
CR33,challenging,default_risk,text_to_sql,0,False,,2711,2484,"SELECT 
    CASE 
        WHEN loan.duration <= 12 THEN 'up to 12 months'
        WHEN loan.duration BETWEEN 13 AND 36 THEN '13-36 months'
        ELSE 'over 36 months'
    END AS duration_group,
    AVG(loan.amount) AS average_loan_amount,
    SUM(CASE WHEN loan.status IN ('B', 'D') THEN 1 ELSE 0 END) * 1.0 / COUNT(loan.loan_id) AS default_rate
FROM loan
GROUP BY duration_group","SELECT CASE WHEN duration <= 12 THEN 'short' WHEN duration <= 36 THEN 'medium' ELSE 'long' END AS duration_group, CAST(SUM(CASE WHEN status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 AS default_rate, AVG(amount) AS avg_amount FROM loan GROUP BY duration_group","For each loan duration group (up to 12, 13-36, over 36 months), calculate the default rate and average loan amount."
CR33,challenging,default_risk,semantic_layer,0,False,,3232,7706,"SELECT 
    CASE 
        WHEN loan.duration <= 12 THEN 'up to 12 months' 
        WHEN loan.duration BETWEEN 13 AND 36 THEN '13-36 months' 
        ELSE 'over 36 months' 
    END AS duration_group,
    SUM(CASE WHEN loan.status IN ('B', 'D') THEN 1 ELSE 0 END) * 100.0 / COUNT(loan.loan_id) AS default_rate,
    AVG(loan.amount) AS avg_amount
FROM loan
GROUP BY duration_group","SELECT CASE WHEN duration <= 12 THEN 'short' WHEN duration <= 36 THEN 'medium' ELSE 'long' END AS duration_group, CAST(SUM(CASE WHEN status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 AS default_rate, AVG(amount) AS avg_amount FROM loan GROUP BY duration_group","For each loan duration group (up to 12, 13-36, over 36 months), calculate the default rate and average loan amount."
CR33,challenging,default_risk,text_to_sql,1,False,,2805,2484,"SELECT 
    CASE 
        WHEN loan.duration <= 12 THEN 'up to 12'
        WHEN loan.duration BETWEEN 13 AND 36 THEN '13-36'
        ELSE 'over 36'
    END AS duration_group,
    AVG(loan.amount) AS average_loan_amount,
    SUM(CASE WHEN loan.status IN ('B', 'D') THEN 1 ELSE 0 END) * 1.0 / COUNT(loan.loan_id) AS default_rate
FROM loan
GROUP BY duration_group;","SELECT CASE WHEN duration <= 12 THEN 'short' WHEN duration <= 36 THEN 'medium' ELSE 'long' END AS duration_group, CAST(SUM(CASE WHEN status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 AS default_rate, AVG(amount) AS avg_amount FROM loan GROUP BY duration_group","For each loan duration group (up to 12, 13-36, over 36 months), calculate the default rate and average loan amount."
CR33,challenging,default_risk,semantic_layer,1,False,,3654,7706,"SELECT 
    CASE 
        WHEN loan.duration <= 12 THEN 'up to 12 months' 
        WHEN loan.duration BETWEEN 13 AND 36 THEN '13-36 months' 
        ELSE 'over 36 months' 
    END AS duration_group,
    AVG(loan.amount) AS avg_amount,
    CAST(SUM(CASE WHEN loan.status IN ('B', 'D') THEN 1 ELSE 0 END) AS REAL) / COUNT(loan.loan_id) * 100 AS default_rate
FROM loan
GROUP BY duration_group
HAVING COUNT(loan.loan_id) > 0","SELECT CASE WHEN duration <= 12 THEN 'short' WHEN duration <= 36 THEN 'medium' ELSE 'long' END AS duration_group, CAST(SUM(CASE WHEN status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 AS default_rate, AVG(amount) AS avg_amount FROM loan GROUP BY duration_group","For each loan duration group (up to 12, 13-36, over 36 months), calculate the default rate and average loan amount."
CR33,challenging,default_risk,text_to_sql,2,False,,1692,2484,"SELECT 
    CASE 
        WHEN loan.duration <= 12 THEN 'up to 12 months'
        WHEN loan.duration BETWEEN 13 AND 36 THEN '13-36 months'
        ELSE 'over 36 months'
    END AS duration_group,
    AVG(loan.amount) AS average_loan_amount,
    COUNT(CASE WHEN loan.status IN ('B', 'D') THEN 1 END) * 1.0 / COUNT(*) AS default_rate
FROM loan
GROUP BY duration_group;","SELECT CASE WHEN duration <= 12 THEN 'short' WHEN duration <= 36 THEN 'medium' ELSE 'long' END AS duration_group, CAST(SUM(CASE WHEN status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 AS default_rate, AVG(amount) AS avg_amount FROM loan GROUP BY duration_group","For each loan duration group (up to 12, 13-36, over 36 months), calculate the default rate and average loan amount."
CR33,challenging,default_risk,semantic_layer,2,False,,3162,7706,"SELECT 
    CASE 
        WHEN loan.duration <= 12 THEN 'up to 12 months' 
        WHEN loan.duration BETWEEN 13 AND 36 THEN '13-36 months' 
        ELSE 'over 36 months' 
    END AS duration_group,
    COUNT(loan.loan_id) AS count,
    AVG(loan.amount) AS avg_amount,
    SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) * 100.0 / COUNT(loan.loan_id) AS default_rate
FROM loan
GROUP BY duration_group","SELECT CASE WHEN duration <= 12 THEN 'short' WHEN duration <= 36 THEN 'medium' ELSE 'long' END AS duration_group, CAST(SUM(CASE WHEN status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 AS default_rate, AVG(amount) AS avg_amount FROM loan GROUP BY duration_group","For each loan duration group (up to 12, 13-36, over 36 months), calculate the default rate and average loan amount."
CR33,challenging,default_risk,text_to_sql,3,False,,2104,2484,"SELECT
    CASE 
        WHEN loan.duration <= 12 THEN 'up to 12 months'
        WHEN loan.duration BETWEEN 13 AND 36 THEN '13-36 months'
        ELSE 'over 36 months'
    END AS duration_group,
    AVG(loan.amount) AS average_loan_amount,
    COUNT(CASE WHEN loan.status IN ('B', 'D') THEN 1 END) * 1.0 / COUNT(*) AS default_rate
FROM loan
GROUP BY duration_group;","SELECT CASE WHEN duration <= 12 THEN 'short' WHEN duration <= 36 THEN 'medium' ELSE 'long' END AS duration_group, CAST(SUM(CASE WHEN status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 AS default_rate, AVG(amount) AS avg_amount FROM loan GROUP BY duration_group","For each loan duration group (up to 12, 13-36, over 36 months), calculate the default rate and average loan amount."
CR33,challenging,default_risk,semantic_layer,3,False,,3260,7706,"SELECT 
   CASE 
       WHEN loan.duration <= 12 THEN 'up to 12 months' 
       WHEN loan.duration BETWEEN 13 AND 36 THEN '13-36 months' 
       ELSE 'over 36 months' 
   END AS duration_group,
   SUM(CASE WHEN loan.status IN ('B', 'D') THEN 1 ELSE 0 END) * 100.0 / COUNT(loan.loan_id) AS default_rate,
   AVG(loan.amount) AS avg_loan_amount
FROM loan
GROUP BY duration_group","SELECT CASE WHEN duration <= 12 THEN 'short' WHEN duration <= 36 THEN 'medium' ELSE 'long' END AS duration_group, CAST(SUM(CASE WHEN status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 AS default_rate, AVG(amount) AS avg_amount FROM loan GROUP BY duration_group","For each loan duration group (up to 12, 13-36, over 36 months), calculate the default rate and average loan amount."
CR33,challenging,default_risk,text_to_sql,4,False,,2891,2484,"SELECT 
    CASE 
        WHEN loan.duration <= 12 THEN 'up to 12 months' 
        WHEN loan.duration BETWEEN 13 AND 36 THEN '13-36 months' 
        ELSE 'over 36 months' 
    END AS duration_group,
    AVG(loan.amount) AS average_loan_amount,
    SUM(CASE WHEN loan.status IN ('B', 'D') THEN 1 ELSE 0 END) * 1.0 / COUNT(loan.loan_id) AS default_rate
FROM loan
GROUP BY duration_group;","SELECT CASE WHEN duration <= 12 THEN 'short' WHEN duration <= 36 THEN 'medium' ELSE 'long' END AS duration_group, CAST(SUM(CASE WHEN status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 AS default_rate, AVG(amount) AS avg_amount FROM loan GROUP BY duration_group","For each loan duration group (up to 12, 13-36, over 36 months), calculate the default rate and average loan amount."
CR33,challenging,default_risk,semantic_layer,4,False,,3309,7706,"SELECT 
    CASE 
        WHEN loan.duration <= 12 THEN 'up to 12 months' 
        WHEN loan.duration BETWEEN 13 AND 36 THEN '13-36 months' 
        ELSE 'over 36 months' 
    END AS duration_group,
    IFNULL(CAST(SUM(CASE WHEN loan.status IN ('B', 'D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100, 0) AS default_rate,
    AVG(loan.amount) AS avg_amount
FROM loan
GROUP BY duration_group","SELECT CASE WHEN duration <= 12 THEN 'short' WHEN duration <= 36 THEN 'medium' ELSE 'long' END AS duration_group, CAST(SUM(CASE WHEN status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 AS default_rate, AVG(amount) AS avg_amount FROM loan GROUP BY duration_group","For each loan duration group (up to 12, 13-36, over 36 months), calculate the default rate and average loan amount."
CR34,simple,regional_risk,text_to_sql,0,True,,1614,2470,"SELECT COUNT(DISTINCT district.district_id)
   FROM district
   JOIN account ON district.district_id = account.district_id
   JOIN loan ON account.account_id = loan.account_id
   WHERE loan.status IN ('B', 'D')","SELECT COUNT(DISTINCT district.district_id) FROM district JOIN account ON district.district_id = account.district_id JOIN loan ON account.account_id = loan.account_id WHERE loan.status IN ('B','D')",How many distinct districts have at least one defaulted loan account?
CR34,simple,regional_risk,semantic_layer,0,True,,2473,7692,"SELECT COUNT(DISTINCT district.district_id)
   FROM district
   JOIN account ON district.district_id = account.district_id
   JOIN loan ON account.account_id = loan.account_id
   WHERE loan.status IN ('B', 'D')","SELECT COUNT(DISTINCT district.district_id) FROM district JOIN account ON district.district_id = account.district_id JOIN loan ON account.account_id = loan.account_id WHERE loan.status IN ('B','D')",How many distinct districts have at least one defaulted loan account?
CR34,simple,regional_risk,text_to_sql,1,False,"Generated SQL error: Execution failed on sql 'SELECT COUNT(DISTINCT district.district_id)
   FROM loan
   JOIN account ON loan.account_id = account.account_id
   WHERE loan.status IN ('B', 'D')': no such column: district.district_id",1265,2470,"SELECT COUNT(DISTINCT district.district_id)
   FROM loan
   JOIN account ON loan.account_id = account.account_id
   WHERE loan.status IN ('B', 'D')","SELECT COUNT(DISTINCT district.district_id) FROM district JOIN account ON district.district_id = account.district_id JOIN loan ON account.account_id = loan.account_id WHERE loan.status IN ('B','D')",How many distinct districts have at least one defaulted loan account?
CR34,simple,regional_risk,semantic_layer,1,True,,2214,7692,"SELECT COUNT(DISTINCT district.district_id)
   FROM district
   JOIN account ON district.district_id = account.district_id
   JOIN loan ON account.account_id = loan.account_id
   WHERE loan.status IN ('B', 'D')","SELECT COUNT(DISTINCT district.district_id) FROM district JOIN account ON district.district_id = account.district_id JOIN loan ON account.account_id = loan.account_id WHERE loan.status IN ('B','D')",How many distinct districts have at least one defaulted loan account?
CR34,simple,regional_risk,text_to_sql,2,False,"Generated SQL error: Execution failed on sql 'SELECT COUNT(DISTINCT district.district_id)
   FROM loan
   JOIN account ON loan.account_id = account.account_id
   WHERE loan.status IN ('B', 'D')': no such column: district.district_id",1287,2470,"SELECT COUNT(DISTINCT district.district_id)
   FROM loan
   JOIN account ON loan.account_id = account.account_id
   WHERE loan.status IN ('B', 'D')","SELECT COUNT(DISTINCT district.district_id) FROM district JOIN account ON district.district_id = account.district_id JOIN loan ON account.account_id = loan.account_id WHERE loan.status IN ('B','D')",How many distinct districts have at least one defaulted loan account?
CR34,simple,regional_risk,semantic_layer,2,True,,1806,7692,"SELECT COUNT(DISTINCT district.district_id)
   FROM district
   JOIN account ON district.district_id = account.district_id
   JOIN loan ON account.account_id = loan.account_id
   WHERE loan.status IN ('B', 'D')","SELECT COUNT(DISTINCT district.district_id) FROM district JOIN account ON district.district_id = account.district_id JOIN loan ON account.account_id = loan.account_id WHERE loan.status IN ('B','D')",How many distinct districts have at least one defaulted loan account?
CR34,simple,regional_risk,text_to_sql,3,False,"Generated SQL error: Execution failed on sql 'SELECT COUNT(DISTINCT district.district_id)
   FROM loan
   JOIN account ON loan.account_id = account.account_id
   WHERE loan.status IN ('B', 'D')': no such column: district.district_id",1529,2470,"SELECT COUNT(DISTINCT district.district_id)
   FROM loan
   JOIN account ON loan.account_id = account.account_id
   WHERE loan.status IN ('B', 'D')","SELECT COUNT(DISTINCT district.district_id) FROM district JOIN account ON district.district_id = account.district_id JOIN loan ON account.account_id = loan.account_id WHERE loan.status IN ('B','D')",How many distinct districts have at least one defaulted loan account?
CR34,simple,regional_risk,semantic_layer,3,True,,2682,7692,"SELECT COUNT(DISTINCT district.district_id)
   FROM district
   JOIN account ON district.district_id = account.district_id
   JOIN loan ON account.account_id = loan.account_id
   WHERE loan.status IN ('B', 'D')","SELECT COUNT(DISTINCT district.district_id) FROM district JOIN account ON district.district_id = account.district_id JOIN loan ON account.account_id = loan.account_id WHERE loan.status IN ('B','D')",How many distinct districts have at least one defaulted loan account?
CR34,simple,regional_risk,text_to_sql,4,False,"Generated SQL error: Execution failed on sql 'SELECT COUNT(DISTINCT district.district_id)
   FROM loan
   JOIN account ON loan.account_id = account.account_id
   WHERE loan.status IN ('B', 'D')': no such column: district.district_id",1717,2470,"SELECT COUNT(DISTINCT district.district_id)
   FROM loan
   JOIN account ON loan.account_id = account.account_id
   WHERE loan.status IN ('B', 'D')","SELECT COUNT(DISTINCT district.district_id) FROM district JOIN account ON district.district_id = account.district_id JOIN loan ON account.account_id = loan.account_id WHERE loan.status IN ('B','D')",How many distinct districts have at least one defaulted loan account?
CR34,simple,regional_risk,semantic_layer,4,True,,1890,7692,"SELECT COUNT(DISTINCT district.district_id)
   FROM district
   JOIN account ON district.district_id = account.district_id
   JOIN loan ON account.account_id = loan.account_id
   WHERE loan.status IN ('B', 'D')","SELECT COUNT(DISTINCT district.district_id) FROM district JOIN account ON district.district_id = account.district_id JOIN loan ON account.account_id = loan.account_id WHERE loan.status IN ('B','D')",How many distinct districts have at least one defaulted loan account?
CR35,simple,regional_risk,text_to_sql,0,False,,2074,2436,"SELECT AVG(district.A11)
   FROM district
   JOIN loan ON district.district_id = (
       SELECT account.district_id
       FROM account
       JOIN loan ON account.account_id = loan.account_id
       GROUP BY account.district_id
       HAVING COUNT(loan.loan_id) > 10
   )
GROUP BY district.district_id;",SELECT AVG(district.A11) FROM district JOIN account ON district.district_id = account.district_id JOIN loan ON account.account_id = loan.account_id GROUP BY district.district_id HAVING COUNT(loan.loan_id) > 10,What is the average salary in districts that have more than 10 loan accounts?
CR35,simple,regional_risk,semantic_layer,0,True,,2318,7658,"SELECT AVG(district.A11)
   FROM district
   JOIN account ON district.district_id = account.district_id
   JOIN loan ON account.account_id = loan.account_id
   GROUP BY district.district_id
   HAVING COUNT(loan.loan_id) > 10",SELECT AVG(district.A11) FROM district JOIN account ON district.district_id = account.district_id JOIN loan ON account.account_id = loan.account_id GROUP BY district.district_id HAVING COUNT(loan.loan_id) > 10,What is the average salary in districts that have more than 10 loan accounts?
CR35,simple,regional_risk,text_to_sql,1,True,,1689,2436,"SELECT AVG(district.A11)
   FROM district
   JOIN account ON district.district_id = account.district_id
   JOIN loan ON account.account_id = loan.account_id
   GROUP BY district.district_id
   HAVING COUNT(loan.loan_id) > 10;",SELECT AVG(district.A11) FROM district JOIN account ON district.district_id = account.district_id JOIN loan ON account.account_id = loan.account_id GROUP BY district.district_id HAVING COUNT(loan.loan_id) > 10,What is the average salary in districts that have more than 10 loan accounts?
CR35,simple,regional_risk,semantic_layer,1,True,,1845,7658,"SELECT AVG(district.A11)
   FROM district
   JOIN account ON district.district_id = account.district_id
   JOIN loan ON account.account_id = loan.account_id
   GROUP BY district.district_id
   HAVING COUNT(loan.loan_id) > 10",SELECT AVG(district.A11) FROM district JOIN account ON district.district_id = account.district_id JOIN loan ON account.account_id = loan.account_id GROUP BY district.district_id HAVING COUNT(loan.loan_id) > 10,What is the average salary in districts that have more than 10 loan accounts?
CR35,simple,regional_risk,text_to_sql,2,True,,1455,2436,"SELECT AVG(district.A11)
   FROM district
   JOIN account ON district.district_id = account.district_id
   JOIN loan ON account.account_id = loan.account_id
   GROUP BY district.district_id
   HAVING COUNT(loan.loan_id) > 10",SELECT AVG(district.A11) FROM district JOIN account ON district.district_id = account.district_id JOIN loan ON account.account_id = loan.account_id GROUP BY district.district_id HAVING COUNT(loan.loan_id) > 10,What is the average salary in districts that have more than 10 loan accounts?
CR35,simple,regional_risk,semantic_layer,2,True,,2105,7658,"SELECT AVG(district.A11)
   FROM district
   JOIN account ON district.district_id = account.district_id
   JOIN loan ON account.account_id = loan.account_id
   GROUP BY district.district_id
   HAVING COUNT(loan.loan_id) > 10",SELECT AVG(district.A11) FROM district JOIN account ON district.district_id = account.district_id JOIN loan ON account.account_id = loan.account_id GROUP BY district.district_id HAVING COUNT(loan.loan_id) > 10,What is the average salary in districts that have more than 10 loan accounts?
CR35,simple,regional_risk,text_to_sql,3,True,,1547,2436,"SELECT AVG(district.A11)
   FROM district
   JOIN account ON district.district_id = account.district_id
   JOIN loan ON account.account_id = loan.account_id
   GROUP BY district.district_id
   HAVING COUNT(loan.loan_id) > 10;",SELECT AVG(district.A11) FROM district JOIN account ON district.district_id = account.district_id JOIN loan ON account.account_id = loan.account_id GROUP BY district.district_id HAVING COUNT(loan.loan_id) > 10,What is the average salary in districts that have more than 10 loan accounts?
CR35,simple,regional_risk,semantic_layer,3,True,,2532,7658,"SELECT AVG(district.A11)
   FROM district
   JOIN account ON district.district_id = account.district_id
   JOIN loan ON account.account_id = loan.account_id
   GROUP BY district.district_id
   HAVING COUNT(loan.loan_id) > 10",SELECT AVG(district.A11) FROM district JOIN account ON district.district_id = account.district_id JOIN loan ON account.account_id = loan.account_id GROUP BY district.district_id HAVING COUNT(loan.loan_id) > 10,What is the average salary in districts that have more than 10 loan accounts?
CR35,simple,regional_risk,text_to_sql,4,True,,1388,2436,"SELECT AVG(district.A11)
   FROM district
   JOIN loan ON district.district_id = (SELECT account.district_id FROM account WHERE account.account_id = loan.account_id)
   GROUP BY district.district_id
   HAVING COUNT(loan.loan_id) > 10",SELECT AVG(district.A11) FROM district JOIN account ON district.district_id = account.district_id JOIN loan ON account.account_id = loan.account_id GROUP BY district.district_id HAVING COUNT(loan.loan_id) > 10,What is the average salary in districts that have more than 10 loan accounts?
CR35,simple,regional_risk,semantic_layer,4,True,,11748,7658,"SELECT AVG(district.A11)
FROM district
JOIN account ON district.district_id = account.district_id
JOIN loan ON account.account_id = loan.account_id
GROUP BY district.district_id
HAVING COUNT(loan.loan_id) > 10",SELECT AVG(district.A11) FROM district JOIN account ON district.district_id = account.district_id JOIN loan ON account.account_id = loan.account_id GROUP BY district.district_id HAVING COUNT(loan.loan_id) > 10,What is the average salary in districts that have more than 10 loan accounts?
CR36,moderate,regional_risk,text_to_sql,0,False,,2563,2450,"SELECT district.A3
   FROM district
   JOIN loan ON district.district_id = loan.account_id
   GROUP BY district.A3
   HAVING SUM(loan.amount) > (SELECT AVG(total_amount) 
                               FROM (SELECT SUM(loan.amount) AS total_amount 
                                     FROM loan 
                                     JOIN account ON loan.account_id = account.account_id 
                                     JOIN district ON account.district_id = district.district_id 
                                     GROUP BY district.A3));","SELECT district.A3 AS region, SUM(loan.amount) AS total_loan FROM loan JOIN account ON loan.account_id = account.account_id JOIN district ON account.district_id = district.district_id GROUP BY district.A3 HAVING SUM(loan.amount) > (SELECT AVG(regional_total) FROM (SELECT SUM(loan.amount) AS regional_total FROM loan JOIN account ON loan.account_id = account.account_id JOIN district ON account.district_id = district.district_id GROUP BY district.A3))",List regions where the total loan amount exceeds the regional average total loan amount.
CR36,moderate,regional_risk,semantic_layer,0,False,,3186,7672,"SELECT district.A3
FROM district
JOIN account ON district.district_id = account.district_id
JOIN loan ON account.account_id = loan.account_id
GROUP BY district.A3
HAVING SUM(loan.amount) > (
    SELECT AVG(total_amount)
    FROM (
        SELECT SUM(loan.amount) AS total_amount
        FROM loan
        JOIN account ON loan.account_id = account.account_id
        GROUP BY account.district_id
    )
)","SELECT district.A3 AS region, SUM(loan.amount) AS total_loan FROM loan JOIN account ON loan.account_id = account.account_id JOIN district ON account.district_id = district.district_id GROUP BY district.A3 HAVING SUM(loan.amount) > (SELECT AVG(regional_total) FROM (SELECT SUM(loan.amount) AS regional_total FROM loan JOIN account ON loan.account_id = account.account_id JOIN district ON account.district_id = district.district_id GROUP BY district.A3))",List regions where the total loan amount exceeds the regional average total loan amount.
CR36,moderate,regional_risk,text_to_sql,1,False,,2430,2450,"SELECT district.A3
   FROM district
   JOIN loan ON district.district_id = account.district_id
   JOIN account ON loan.account_id = account.account_id
   GROUP BY district.A3
   HAVING SUM(loan.amount) > (SELECT AVG(region_total) 
                               FROM (SELECT SUM(loan.amount) AS region_total 
                                     FROM loan 
                                     JOIN account ON loan.account_id = account.account_id 
                                     JOIN district ON account.district_id = district.district_id 
                                     GROUP BY district.A3))","SELECT district.A3 AS region, SUM(loan.amount) AS total_loan FROM loan JOIN account ON loan.account_id = account.account_id JOIN district ON account.district_id = district.district_id GROUP BY district.A3 HAVING SUM(loan.amount) > (SELECT AVG(regional_total) FROM (SELECT SUM(loan.amount) AS regional_total FROM loan JOIN account ON loan.account_id = account.account_id JOIN district ON account.district_id = district.district_id GROUP BY district.A3))",List regions where the total loan amount exceeds the regional average total loan amount.
CR36,moderate,regional_risk,semantic_layer,1,False,,4080,7672,"SELECT district.A3
FROM district
JOIN account ON district.district_id = account.district_id
JOIN loan ON account.account_id = loan.account_id
GROUP BY district.A3
HAVING SUM(loan.amount) > (
    SELECT AVG(total_amount)
    FROM (
        SELECT SUM(loan.amount) AS total_amount
        FROM loan
        JOIN account ON loan.account_id = account.account_id
        GROUP BY account.district_id
    )
)","SELECT district.A3 AS region, SUM(loan.amount) AS total_loan FROM loan JOIN account ON loan.account_id = account.account_id JOIN district ON account.district_id = district.district_id GROUP BY district.A3 HAVING SUM(loan.amount) > (SELECT AVG(regional_total) FROM (SELECT SUM(loan.amount) AS regional_total FROM loan JOIN account ON loan.account_id = account.account_id JOIN district ON account.district_id = district.district_id GROUP BY district.A3))",List regions where the total loan amount exceeds the regional average total loan amount.
CR36,moderate,regional_risk,text_to_sql,2,False,,2569,2450,"SELECT district.A3
   FROM district
   JOIN loan ON district.district_id = loan.account_id
   GROUP BY district.A3
   HAVING SUM(loan.amount) > (
       SELECT AVG(total_amount) 
       FROM (SELECT SUM(loan.amount) AS total_amount 
             FROM loan 
             JOIN account ON loan.account_id = account.account_id 
             JOIN district ON account.district_id = district.district_id 
             GROUP BY district.A3)
   )","SELECT district.A3 AS region, SUM(loan.amount) AS total_loan FROM loan JOIN account ON loan.account_id = account.account_id JOIN district ON account.district_id = district.district_id GROUP BY district.A3 HAVING SUM(loan.amount) > (SELECT AVG(regional_total) FROM (SELECT SUM(loan.amount) AS regional_total FROM loan JOIN account ON loan.account_id = account.account_id JOIN district ON account.district_id = district.district_id GROUP BY district.A3))",List regions where the total loan amount exceeds the regional average total loan amount.
CR36,moderate,regional_risk,semantic_layer,2,False,,3524,7672,"SELECT district.A3
FROM district
JOIN account ON district.district_id = account.district_id
JOIN loan ON account.account_id = loan.account_id
GROUP BY district.A3
HAVING SUM(loan.amount) > (SELECT AVG(total_amount)
                            FROM (SELECT SUM(loan.amount) AS total_amount
                                  FROM loan
                                  JOIN account ON loan.account_id = account.account_id
                                  JOIN district ON account.district_id = district.district_id
                                  GROUP BY district.A3));","SELECT district.A3 AS region, SUM(loan.amount) AS total_loan FROM loan JOIN account ON loan.account_id = account.account_id JOIN district ON account.district_id = district.district_id GROUP BY district.A3 HAVING SUM(loan.amount) > (SELECT AVG(regional_total) FROM (SELECT SUM(loan.amount) AS regional_total FROM loan JOIN account ON loan.account_id = account.account_id JOIN district ON account.district_id = district.district_id GROUP BY district.A3))",List regions where the total loan amount exceeds the regional average total loan amount.
CR36,moderate,regional_risk,text_to_sql,3,False,,2593,2450,"SELECT district.A3
   FROM loan
   JOIN account ON loan.account_id = account.account_id
   JOIN district ON account.district_id = district.district_id
   GROUP BY district.A3
   HAVING SUM(loan.amount) > (SELECT AVG(total_amount) 
                                 FROM (SELECT SUM(loan.amount) AS total_amount
                                         FROM loan
                                         JOIN account ON loan.account_id = account.account_id
                                         JOIN district ON account.district_id = district.district_id
                                         GROUP BY district.A3));","SELECT district.A3 AS region, SUM(loan.amount) AS total_loan FROM loan JOIN account ON loan.account_id = account.account_id JOIN district ON account.district_id = district.district_id GROUP BY district.A3 HAVING SUM(loan.amount) > (SELECT AVG(regional_total) FROM (SELECT SUM(loan.amount) AS regional_total FROM loan JOIN account ON loan.account_id = account.account_id JOIN district ON account.district_id = district.district_id GROUP BY district.A3))",List regions where the total loan amount exceeds the regional average total loan amount.
CR36,moderate,regional_risk,semantic_layer,3,False,,3272,7672,"SELECT district.A3
FROM district
JOIN account ON district.district_id = account.district_id
JOIN loan ON account.account_id = loan.account_id
GROUP BY district.A3
HAVING SUM(loan.amount) > (SELECT AVG(total_amount)
                            FROM (SELECT SUM(loan.amount) AS total_amount
                                  FROM account
                                  JOIN loan ON account.account_id = loan.account_id
                                  JOIN district ON account.district_id = district.district_id
                                  GROUP BY district.A3));","SELECT district.A3 AS region, SUM(loan.amount) AS total_loan FROM loan JOIN account ON loan.account_id = account.account_id JOIN district ON account.district_id = district.district_id GROUP BY district.A3 HAVING SUM(loan.amount) > (SELECT AVG(regional_total) FROM (SELECT SUM(loan.amount) AS regional_total FROM loan JOIN account ON loan.account_id = account.account_id JOIN district ON account.district_id = district.district_id GROUP BY district.A3))",List regions where the total loan amount exceeds the regional average total loan amount.
CR36,moderate,regional_risk,text_to_sql,4,False,,2326,2450,"SELECT district.A3
   FROM district
   JOIN loan ON district.district_id = (SELECT account.district_id FROM account WHERE account.account_id = loan.account_id)
   GROUP BY district.A3
   HAVING SUM(loan.amount) > (SELECT AVG(total_amount) FROM (SELECT SUM(loan.amount) AS total_amount FROM loan JOIN account ON loan.account_id = account.account_id GROUP BY account.district_id))
   ORDER BY district.A3;","SELECT district.A3 AS region, SUM(loan.amount) AS total_loan FROM loan JOIN account ON loan.account_id = account.account_id JOIN district ON account.district_id = district.district_id GROUP BY district.A3 HAVING SUM(loan.amount) > (SELECT AVG(regional_total) FROM (SELECT SUM(loan.amount) AS regional_total FROM loan JOIN account ON loan.account_id = account.account_id JOIN district ON account.district_id = district.district_id GROUP BY district.A3))",List regions where the total loan amount exceeds the regional average total loan amount.
