question_id,difficulty,category,iteration,is_correct,compile_error,execution_error,concept_sql,compiled_sql,gold_sql,question,latency_ms,prompt_chars,substitutions
CR27,challenging,card_risk,1,True,,,"SELECT
     CAST(SUM(CASE WHEN loan.status IN ('B', 'D') THEN 1 ELSE 0 END) AS REAL)
       / COUNT(DISTINCT account.account_id) * 100
   FROM account
   JOIN disp ON disp.account_link
   JOIN card ON disp.card_link
   JOIN loan ON loan.account_link
   WHERE card.type = 'gold'","SELECT
     CAST(SUM(CASE WHEN loan.status IN ('B', 'D') THEN 1 ELSE 0 END) AS REAL)
       / COUNT(DISTINCT account.account_id) * 100
   FROM account
   JOIN disp ON disp.account_id = account.account_id JOIN card ON card.disp_id = disp.disp_id JOIN loan ON loan.account_id = account.account_id WHERE card.type = 'gold'","SELECT CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(DISTINCT account.account_id) * 100 AS default_rate FROM account JOIN disp ON account.account_id = disp.account_id JOIN card ON disp.disp_id = card.disp_id JOIN loan ON account.account_id = loan.account_id WHERE card.type = 'gold'","Among accounts with gold credit cards, what proportion have loan contracts in default?",2495,14713,JOIN link disp.account -> ON disp.account_id = account.account_id | JOIN link card.disp -> ON card.disp_id = disp.disp_id | JOIN link loan.account -> ON loan.account_id = account.account_id | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column) | DIM disp.disp_id -> disp.disp_id (no-op: concept name equals raw column) | DIM loan.status -> loan.status (no-op: concept name equals raw column) | DIM card.type -> card.type (no-op: concept name equals raw column)
CR27,challenging,card_risk,2,True,,,"SELECT
     CAST(SUM(CASE WHEN loan.status IN ('B', 'D') THEN 1 ELSE 0 END) AS REAL)
       / COUNT(DISTINCT account.account_id) * 100
   FROM account
   JOIN disp ON disp.account_link
   JOIN card ON disp.card_link
   JOIN loan ON loan.account_link
   WHERE card.type = 'gold'","SELECT
     CAST(SUM(CASE WHEN loan.status IN ('B', 'D') THEN 1 ELSE 0 END) AS REAL)
       / COUNT(DISTINCT account.account_id) * 100
   FROM account
   JOIN disp ON disp.account_id = account.account_id JOIN card ON card.disp_id = disp.disp_id JOIN loan ON loan.account_id = account.account_id WHERE card.type = 'gold'","SELECT CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(DISTINCT account.account_id) * 100 AS default_rate FROM account JOIN disp ON account.account_id = disp.account_id JOIN card ON disp.disp_id = card.disp_id JOIN loan ON account.account_id = loan.account_id WHERE card.type = 'gold'","Among accounts with gold credit cards, what proportion have loan contracts in default?",2407,14713,JOIN link disp.account -> ON disp.account_id = account.account_id | JOIN link card.disp -> ON card.disp_id = disp.disp_id | JOIN link loan.account -> ON loan.account_id = account.account_id | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column) | DIM disp.disp_id -> disp.disp_id (no-op: concept name equals raw column) | DIM loan.status -> loan.status (no-op: concept name equals raw column) | DIM card.type -> card.type (no-op: concept name equals raw column)
CR27,challenging,card_risk,3,True,,,"SELECT
     CAST(SUM(CASE WHEN loan.status IN ('B', 'D') THEN 1 ELSE 0 END) AS REAL)
       / COUNT(DISTINCT account.account_id) * 100
   FROM account
   JOIN disp ON disp.account_link
   JOIN card ON disp.card_link
   JOIN loan ON loan.account_link
   WHERE card.type = 'gold'","SELECT
     CAST(SUM(CASE WHEN loan.status IN ('B', 'D') THEN 1 ELSE 0 END) AS REAL)
       / COUNT(DISTINCT account.account_id) * 100
   FROM account
   JOIN disp ON disp.account_id = account.account_id JOIN card ON card.disp_id = disp.disp_id JOIN loan ON loan.account_id = account.account_id WHERE card.type = 'gold'","SELECT CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(DISTINCT account.account_id) * 100 AS default_rate FROM account JOIN disp ON account.account_id = disp.account_id JOIN card ON disp.disp_id = card.disp_id JOIN loan ON account.account_id = loan.account_id WHERE card.type = 'gold'","Among accounts with gold credit cards, what proportion have loan contracts in default?",1894,14713,JOIN link disp.account -> ON disp.account_id = account.account_id | JOIN link card.disp -> ON card.disp_id = disp.disp_id | JOIN link loan.account -> ON loan.account_id = account.account_id | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column) | DIM disp.disp_id -> disp.disp_id (no-op: concept name equals raw column) | DIM loan.status -> loan.status (no-op: concept name equals raw column) | DIM card.type -> card.type (no-op: concept name equals raw column)
CR27,challenging,card_risk,4,True,,,"SELECT
    CAST(SUM(CASE WHEN loan.status IN ('B', 'D') THEN 1 ELSE 0 END) AS REAL)
    / COUNT(DISTINCT account.account_id) * 100
FROM account
JOIN disp ON disp.account_link
JOIN card ON disp.card_link
JOIN loan ON loan.account_link
WHERE card.type = 'gold'","SELECT
    CAST(SUM(CASE WHEN loan.status IN ('B', 'D') THEN 1 ELSE 0 END) AS REAL)
    / COUNT(DISTINCT account.account_id) * 100
FROM account
JOIN disp ON disp.account_id = account.account_id JOIN card ON card.disp_id = disp.disp_id JOIN loan ON loan.account_id = account.account_id WHERE card.type = 'gold'","SELECT CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(DISTINCT account.account_id) * 100 AS default_rate FROM account JOIN disp ON account.account_id = disp.account_id JOIN card ON disp.disp_id = card.disp_id JOIN loan ON account.account_id = loan.account_id WHERE card.type = 'gold'","Among accounts with gold credit cards, what proportion have loan contracts in default?",2513,14713,JOIN link disp.account -> ON disp.account_id = account.account_id | JOIN link card.disp -> ON card.disp_id = disp.disp_id | JOIN link loan.account -> ON loan.account_id = account.account_id | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column) | DIM disp.disp_id -> disp.disp_id (no-op: concept name equals raw column) | DIM loan.status -> loan.status (no-op: concept name equals raw column) | DIM card.type -> card.type (no-op: concept name equals raw column)
CR28,challenging,transaction_behavior,0,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT AVG(julianday(trans.trans_date) - julianday(account.open_date)) / 30 AS avg_months_to_negative_balance
FROM account
JOIN loan ON loan.account_link
JOIN trans ON trans.account_link
WHERE loan.status = 'D' AND trans.total_amount < 0
GROUP BY account.account_id",,"SELECT AVG(CAST((JULIANDAY(first_negative.neg_date) - JULIANDAY(account.date)) / 30 AS INTEGER)) AS avg_months_to_negative FROM account JOIN loan ON account.account_id = loan.account_id JOIN (SELECT account_id, MIN(date) AS neg_date FROM trans WHERE balance < 0 GROUP BY account_id) AS first_negative ON account.account_id = first_negative.account_id WHERE loan.status = 'D'","For accounts that defaulted on their loans, calculate the average number of months between account opening and the first recorded negative balance.",1943,14810,JOIN link loan.account -> ON loan.account_id = account.account_id | JOIN link trans.account -> ON trans.account_id = account.account_id | MEASURE trans.total_amount -> SUM(trans.amount) | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM account.open_date -> account.date | DIM trans.trans_date -> trans.date | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column) | DIM loan.status -> loan.status (no-op: concept name equals raw column)
CR28,challenging,transaction_behavior,1,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT AVG(julianday(trans.trans_date) - julianday(account.open_date)) / 30 AS avg_months_to_negative_balance
FROM account
JOIN loan ON loan.account_link
JOIN trans ON trans.account_link
WHERE loan.status = 'D' AND trans.total_amount < 0
GROUP BY account.account_id",,"SELECT AVG(CAST((JULIANDAY(first_negative.neg_date) - JULIANDAY(account.date)) / 30 AS INTEGER)) AS avg_months_to_negative FROM account JOIN loan ON account.account_id = loan.account_id JOIN (SELECT account_id, MIN(date) AS neg_date FROM trans WHERE balance < 0 GROUP BY account_id) AS first_negative ON account.account_id = first_negative.account_id WHERE loan.status = 'D'","For accounts that defaulted on their loans, calculate the average number of months between account opening and the first recorded negative balance.",1623,14810,JOIN link loan.account -> ON loan.account_id = account.account_id | JOIN link trans.account -> ON trans.account_id = account.account_id | MEASURE trans.total_amount -> SUM(trans.amount) | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM account.open_date -> account.date | DIM trans.trans_date -> trans.date | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column) | DIM loan.status -> loan.status (no-op: concept name equals raw column)
CR28,challenging,transaction_behavior,2,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT AVG(julianday(trans.trans_date) - julianday(account.open_date)) / 30 AS avg_months
FROM account
JOIN loan ON loan.account_link
JOIN trans ON trans.account_link
WHERE loan.status = 'D' AND trans.total_amount < 0
GROUP BY account.account_id",,"SELECT AVG(CAST((JULIANDAY(first_negative.neg_date) - JULIANDAY(account.date)) / 30 AS INTEGER)) AS avg_months_to_negative FROM account JOIN loan ON account.account_id = loan.account_id JOIN (SELECT account_id, MIN(date) AS neg_date FROM trans WHERE balance < 0 GROUP BY account_id) AS first_negative ON account.account_id = first_negative.account_id WHERE loan.status = 'D'","For accounts that defaulted on their loans, calculate the average number of months between account opening and the first recorded negative balance.",1808,14810,JOIN link loan.account -> ON loan.account_id = account.account_id | JOIN link trans.account -> ON trans.account_id = account.account_id | MEASURE trans.total_amount -> SUM(trans.amount) | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM account.open_date -> account.date | DIM trans.trans_date -> trans.date | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column) | DIM loan.status -> loan.status (no-op: concept name equals raw column)
CR28,challenging,transaction_behavior,3,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT AVG(JULIANDAY(trans.trans_date) - JULIANDAY(account.open_date)) / 30.44 AS avg_months
   FROM account
   JOIN loan ON loan.account_link
   JOIN trans ON trans.account_link
   WHERE loan.status = 'D' AND trans.total_amount < 0
   ORDER BY trans.trans_date",,"SELECT AVG(CAST((JULIANDAY(first_negative.neg_date) - JULIANDAY(account.date)) / 30 AS INTEGER)) AS avg_months_to_negative FROM account JOIN loan ON account.account_id = loan.account_id JOIN (SELECT account_id, MIN(date) AS neg_date FROM trans WHERE balance < 0 GROUP BY account_id) AS first_negative ON account.account_id = first_negative.account_id WHERE loan.status = 'D'","For accounts that defaulted on their loans, calculate the average number of months between account opening and the first recorded negative balance.",1704,14810,JOIN link loan.account -> ON loan.account_id = account.account_id | JOIN link trans.account -> ON trans.account_id = account.account_id | MEASURE trans.total_amount -> SUM(trans.amount) | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM account.open_date -> account.date | DIM trans.trans_date -> trans.date | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column) | DIM loan.status -> loan.status (no-op: concept name equals raw column)
CR28,challenging,transaction_behavior,4,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT AVG(strftime('%m', trans.trans_date) - strftime('%m', account.open_date))
   FROM account
   JOIN loan ON loan.account_link
   JOIN trans ON trans.account_link
   WHERE loan.status = 'D' AND trans.total_amount < 0
   GROUP BY account.account_id",,"SELECT AVG(CAST((JULIANDAY(first_negative.neg_date) - JULIANDAY(account.date)) / 30 AS INTEGER)) AS avg_months_to_negative FROM account JOIN loan ON account.account_id = loan.account_id JOIN (SELECT account_id, MIN(date) AS neg_date FROM trans WHERE balance < 0 GROUP BY account_id) AS first_negative ON account.account_id = first_negative.account_id WHERE loan.status = 'D'","For accounts that defaulted on their loans, calculate the average number of months between account opening and the first recorded negative balance.",2044,14810,JOIN link loan.account -> ON loan.account_id = account.account_id | JOIN link trans.account -> ON trans.account_id = account.account_id | MEASURE trans.total_amount -> SUM(trans.amount) | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM account.open_date -> account.date | DIM trans.trans_date -> trans.date | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column) | DIM loan.status -> loan.status (no-op: concept name equals raw column)
CR29,challenging,regional_risk,0,False,,"Generated SQL error: Execution failed on sql 'SELECT district.district_id
   FROM district
   JOIN loan ON loan.account_id = account.account_id GROUP BY district.district_id
   HAVING
     CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 > 
       (SELECT AVG(CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100) FROM loan) AND
     district.A11 < 
       (SELECT AVG(district.A11) FROM district)': misuse of aggregate function COUNT()","SELECT district.district_id
   FROM district
   JOIN loan ON loan.account_link
   GROUP BY district.district_id
   HAVING
     loan.default_rate > 
       (SELECT AVG(loan.default_rate) FROM loan) AND
     district.avg_salary < 
       (SELECT AVG(district.avg_salary) FROM district)","SELECT district.district_id
   FROM district
   JOIN loan ON loan.account_id = account.account_id GROUP BY district.district_id
   HAVING
     CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 > 
       (SELECT AVG(CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100) FROM loan) AND
     district.A11 < 
       (SELECT AVG(district.A11) FROM district)","SELECT district.A2 AS district_name, district.A11 AS avg_salary, CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(loan.loan_id) * 100 AS default_rate FROM loan JOIN account ON loan.account_id = account.account_id JOIN district ON account.district_id = district.district_id GROUP BY district.district_id, district.A2, district.A11 HAVING default_rate > (SELECT CAST(SUM(CASE WHEN status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 FROM loan) AND district.A11 < (SELECT AVG(A11) FROM district)",Identify districts where both the default rate exceeds the national average and the average salary is below the national average salary.,1891,14768,"JOIN link loan.account -> ON loan.account_id = account.account_id | MEASURE loan.default_rate -> CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 | DIM district.district_id -> district.district_id (no-op: concept name equals raw column) | DIM district.avg_salary -> district.A11 | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column) | DIM loan.status -> loan.status (no-op: concept name equals raw column)"
CR29,challenging,regional_risk,1,False,,"Generated SQL error: Execution failed on sql 'SELECT district.A2
   FROM district
   JOIN loan ON loan.account_id = account.account_id GROUP BY district.district_id
   HAVING CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 > (SELECT AVG(CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100) FROM loan)
      AND district.A11 < (SELECT AVG(district.A11) FROM district)': misuse of aggregate function COUNT()","SELECT district.district_name
   FROM district
   JOIN loan ON loan.account_link
   GROUP BY district.district_id
   HAVING loan.default_rate > (SELECT AVG(loan.default_rate) FROM loan)
      AND district.avg_salary < (SELECT AVG(district.avg_salary_mean) FROM district)","SELECT district.A2
   FROM district
   JOIN loan ON loan.account_id = account.account_id GROUP BY district.district_id
   HAVING CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 > (SELECT AVG(CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100) FROM loan)
      AND district.A11 < (SELECT AVG(district.A11) FROM district)","SELECT district.A2 AS district_name, district.A11 AS avg_salary, CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(loan.loan_id) * 100 AS default_rate FROM loan JOIN account ON loan.account_id = account.account_id JOIN district ON account.district_id = district.district_id GROUP BY district.district_id, district.A2, district.A11 HAVING default_rate > (SELECT CAST(SUM(CASE WHEN status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 FROM loan) AND district.A11 < (SELECT AVG(A11) FROM district)",Identify districts where both the default rate exceeds the national average and the average salary is below the national average salary.,3671,14768,"JOIN link loan.account -> ON loan.account_id = account.account_id | MEASURE district.avg_salary_mean -> AVG(district.A11) | MEASURE loan.default_rate -> CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 | DIM district.district_name -> district.A2 | DIM district.district_id -> district.district_id (no-op: concept name equals raw column) | DIM district.avg_salary -> district.A11 | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column) | DIM loan.status -> loan.status (no-op: concept name equals raw column) | COLLAPSED redundant double-aggregation: 'SELECT district.A2
   FROM district
   JOIN loan ON loan.account_id = account.account_id GROUP BY district.district_id
   HAVING CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 > (SELECT AVG(CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100) FROM loan)
      AND district.A11 < (SELECT AVG(AVG(district.A11)) FROM district)' -> 'SELECT district.A2
   FROM district
   JOIN loan ON loan.account_id = account.account_id GROUP BY district.district_id
   HAVING CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 > (SELECT AVG(CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100) FROM loan)
      AND district.A11 < (SELECT AVG(district.A11) FROM district)'"
CR29,challenging,regional_risk,2,False,,"Generated SQL error: Execution failed on sql 'SELECT district.A2
   FROM district
   JOIN loan ON loan.account_id = account.account_id GROUP BY district.district_id
   HAVING CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 > (SELECT AVG(CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100) FROM loan) 
      AND district.A11 < (SELECT AVG(district.A11) FROM district)': misuse of aggregate function COUNT()","SELECT district.district_name
   FROM district
   JOIN loan ON loan.account_link
   GROUP BY district.district_id
   HAVING loan.default_rate > (SELECT AVG(loan.default_rate) FROM loan) 
      AND district.avg_salary < (SELECT AVG(district.avg_salary_mean) FROM district)","SELECT district.A2
   FROM district
   JOIN loan ON loan.account_id = account.account_id GROUP BY district.district_id
   HAVING CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 > (SELECT AVG(CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100) FROM loan) 
      AND district.A11 < (SELECT AVG(district.A11) FROM district)","SELECT district.A2 AS district_name, district.A11 AS avg_salary, CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(loan.loan_id) * 100 AS default_rate FROM loan JOIN account ON loan.account_id = account.account_id JOIN district ON account.district_id = district.district_id GROUP BY district.district_id, district.A2, district.A11 HAVING default_rate > (SELECT CAST(SUM(CASE WHEN status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 FROM loan) AND district.A11 < (SELECT AVG(A11) FROM district)",Identify districts where both the default rate exceeds the national average and the average salary is below the national average salary.,1683,14768,"JOIN link loan.account -> ON loan.account_id = account.account_id | MEASURE district.avg_salary_mean -> AVG(district.A11) | MEASURE loan.default_rate -> CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 | DIM district.district_name -> district.A2 | DIM district.district_id -> district.district_id (no-op: concept name equals raw column) | DIM district.avg_salary -> district.A11 | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column) | DIM loan.status -> loan.status (no-op: concept name equals raw column) | COLLAPSED redundant double-aggregation: 'SELECT district.A2
   FROM district
   JOIN loan ON loan.account_id = account.account_id GROUP BY district.district_id
   HAVING CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 > (SELECT AVG(CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100) FROM loan) 
      AND district.A11 < (SELECT AVG(AVG(district.A11)) FROM district)' -> 'SELECT district.A2
   FROM district
   JOIN loan ON loan.account_id = account.account_id GROUP BY district.district_id
   HAVING CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 > (SELECT AVG(CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100) FROM loan) 
      AND district.A11 < (SELECT AVG(district.A11) FROM district)'"
CR29,challenging,regional_risk,3,False,"Invalid SQL: the join hint 'district.district_link' does not correspond to any defined relationship between the cubes involved. Check that you're joining cubes that actually have a relationship defined (see 'Can be joined to' for each cube in the schema above), and that the join hint is written as JOIN <target_cube> ON <cube_already_in_your_query>.<target_cube>_link -- the cube name immediately before '_link' must be the cube you are newly joining TO (matching the name right after JOIN), not the cube already in scope.",,"SELECT district.district_name
   FROM district
   JOIN loan ON district.district_link
   GROUP BY district.district_name
   HAVING loan.default_rate > (SELECT AVG(loan.default_rate) FROM loan)
      AND district.avg_salary < (SELECT AVG(district.avg_salary) FROM district)",,"SELECT district.A2 AS district_name, district.A11 AS avg_salary, CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(loan.loan_id) * 100 AS default_rate FROM loan JOIN account ON loan.account_id = account.account_id JOIN district ON account.district_id = district.district_id GROUP BY district.district_id, district.A2, district.A11 HAVING default_rate > (SELECT CAST(SUM(CASE WHEN status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 FROM loan) AND district.A11 < (SELECT AVG(A11) FROM district)",Identify districts where both the default rate exceeds the national average and the average salary is below the national average salary.,1513,14768,JOIN link UNRESOLVED for 'loan': link token 'district.district_link' does not reference 'loan' on either side -- left unchanged
CR29,challenging,regional_risk,4,False,"Invalid SQL: the join hint 'district.district_link' does not correspond to any defined relationship between the cubes involved. Check that you're joining cubes that actually have a relationship defined (see 'Can be joined to' for each cube in the schema above), and that the join hint is written as JOIN <target_cube> ON <cube_already_in_your_query>.<target_cube>_link -- the cube name immediately before '_link' must be the cube you are newly joining TO (matching the name right after JOIN), not the cube already in scope.",,"SELECT district.district_name
   FROM district
   JOIN loan ON district.district_link
   GROUP BY district.district_name
   HAVING loan.default_rate > (SELECT AVG(loan.default_rate) FROM loan)
      AND district.avg_salary < (SELECT AVG(district.avg_salary) FROM district)",,"SELECT district.A2 AS district_name, district.A11 AS avg_salary, CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(loan.loan_id) * 100 AS default_rate FROM loan JOIN account ON loan.account_id = account.account_id JOIN district ON account.district_id = district.district_id GROUP BY district.district_id, district.A2, district.A11 HAVING default_rate > (SELECT CAST(SUM(CASE WHEN status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(*) * 100 FROM loan) AND district.A11 < (SELECT AVG(A11) FROM district)",Identify districts where both the default rate exceeds the national average and the average salary is below the national average salary.,3907,14768,JOIN link UNRESOLVED for 'loan': link token 'district.district_link' does not reference 'loan' on either side -- left unchanged
CR30,challenging,loan_portfolio,0,False,,,"SELECT 
    account.account_id,
    loan.total_amount / trans.total_amount AS loan_to_deposit_ratio
FROM 
    account
JOIN 
    loan ON loan.account_link
JOIN 
    trans ON trans.account_link
WHERE 
    trans.type_label = 'deposit'
GROUP BY 
    account.account_id
HAVING 
    loan_to_deposit_ratio > 2.0","SELECT 
    account.account_id,
    SUM(loan.amount) / SUM(trans.amount) AS loan_to_deposit_ratio
FROM 
    account
JOIN loan ON loan.account_id = account.account_id JOIN trans ON trans.account_id = account.account_id WHERE 
    trans.type = 'PRIJEM'
GROUP BY 
    account.account_id
HAVING 
    loan_to_deposit_ratio > 2.0","SELECT loan.account_id, loan.amount AS loan_amount, deposits.total_deposit, CAST(loan.amount AS REAL) / deposits.total_deposit AS loan_to_deposit_ratio FROM loan JOIN (SELECT account_id, SUM(amount) AS total_deposit FROM trans WHERE type = 'PRIJEM' GROUP BY account_id) AS deposits ON loan.account_id = deposits.account_id WHERE deposits.total_deposit > 0 AND CAST(loan.amount AS REAL) / deposits.total_deposit > 2.0 ORDER BY loan_to_deposit_ratio DESC",Calculate the loan-to-deposit ratio for each account: total loan amount divided by total deposit transaction amount. List accounts where this ratio exceeds 2.0.,2042,14792,JOIN link loan.account -> ON loan.account_id = account.account_id | JOIN link trans.account -> ON trans.account_id = account.account_id | MEASURE trans.total_amount -> SUM(trans.amount) | MEASURE loan.total_amount -> SUM(loan.amount) | VALUE-MAP trans.type_label = 'deposit' -> trans.type = 'PRIJEM' | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column) | DIM trans.type -> trans.type (no-op: concept name equals raw column)
