question_id,difficulty,category,iteration,is_correct,compile_error,execution_error,concept_sql,compiled_sql,gold_sql,question,latency_ms,prompt_chars,substitutions,reclass_verdict_v2,n_violations_v2,violation_detail_v2
136,moderate,unlabeled,3,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT COUNT(loan.loan_id)
   FROM loan
   JOIN account ON loan.account_link
   WHERE loan.loan_date BETWEEN '1995-01-01' AND '1997-12-31'
   AND loan.total_amount >= 250000
   AND account.frequency = 'POPLATEK MESICNE'",,SELECT COUNT(T1.account_id) FROM account AS T1 INNER JOIN loan AS T2 ON T1.account_id = T2.account_id WHERE T2.date BETWEEN '1995-01-01' AND '1997-12-31' AND T1.frequency = 'POPLATEK MESICNE' AND T2.amount >= 250000,"Between 1/1/1995 and 12/31/1997, how many loans in the amount of at least 250,000 per account that chose monthly statement issuance were approved?",1071,11732,JOIN link loan.account -> ON loan.account_id = account.account_id | MEASURE loan.total_amount -> SUM(loan.amount) | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM account.frequency -> account.frequency (no-op: concept name equals raw column) | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column) | DIM loan.loan_date -> loan.date | DIM loan.loan_id -> loan.loan_id (no-op: concept name equals raw column),TRUE_VIOLATION_CONFIRMED,1,measure 'total_amount' in WHERE: WHERE loan.loan_date BETWEEN '1995-01-01' AND '1997-12-31' AND loan.total_amount >= 250000 AND account.frequency = 'POPLATEK MESICNE'
145,moderate,unlabeled,1,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT DISTINCT account.account_id
   FROM account
   JOIN disp ON disp.account_link
   JOIN card ON disp.card_link
   JOIN trans ON trans.account_link
   WHERE trans.operation_label = 'card_withdrawal' 
   AND trans.trans_date BETWEEN '1998-01-01' AND '1998-12-31'
   AND trans.amount < (SELECT AVG(trans.amount) 
                       FROM trans 
                       WHERE trans.operation_label = 'card_withdrawal' 
                       AND trans.trans_date BETWEEN '1998-01-01' AND '1998-12-31')",,"SELECT T1.account_id FROM trans AS T1 INNER JOIN account AS T2 ON T1.account_id = T2.account_id WHERE STRFTIME('%Y', T1.date) = '1998' AND T1.operation = 'VYBER KARTOU' AND T1.amount < (SELECT AVG(amount) FROM trans WHERE STRFTIME('%Y', date) = '1998')","Who are the account holder identification numbers whose who have transactions on the credit card with the amount is less than the average, in 1998?",2322,11736,JOIN link disp.account -> ON disp.account_id = account.account_id | JOIN link card.disp -> ON card.disp_id = disp.disp_id | JOIN link trans.account -> ON trans.account_id = account.account_id | VALUE-MAP trans.operation_label = 'card_withdrawal' -> trans.operation = 'VYBER KARTOU' | VALUE-MAP trans.operation_label = 'card_withdrawal' -> trans.operation = 'VYBER KARTOU' | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM trans.trans_date -> trans.date | DIM trans.operation -> trans.operation (no-op: concept name equals raw column) | DIM disp.disp_id -> disp.disp_id (no-op: concept name equals raw column),FALSE_POSITIVE_LIKELY,0,
145,moderate,unlabeled,2,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT DISTINCT account.account_id
   FROM account
   JOIN disp ON disp.account_link
   JOIN card ON disp.card_link
   JOIN trans ON trans.account_link
   WHERE trans.operation_label = 'card_withdrawal' 
     AND trans.trans_date BETWEEN '1998-01-01' AND '1998-12-31'
     AND trans.total_amount < (SELECT AVG(trans.total_amount) 
                                FROM trans 
                                WHERE trans.operation_label = 'card_withdrawal' 
                                  AND trans.trans_date BETWEEN '1998-01-01' AND '1998-12-31')",,"SELECT T1.account_id FROM trans AS T1 INNER JOIN account AS T2 ON T1.account_id = T2.account_id WHERE STRFTIME('%Y', T1.date) = '1998' AND T1.operation = 'VYBER KARTOU' AND T1.amount < (SELECT AVG(amount) FROM trans WHERE STRFTIME('%Y', date) = '1998')","Who are the account holder identification numbers whose who have transactions on the credit card with the amount is less than the average, in 1998?",1794,11736,JOIN link disp.account -> ON disp.account_id = account.account_id | JOIN link card.disp -> ON card.disp_id = disp.disp_id | JOIN link trans.account -> ON trans.account_id = account.account_id | MEASURE trans.total_amount -> SUM(trans.amount) | VALUE-MAP trans.operation_label = 'card_withdrawal' -> trans.operation = 'VYBER KARTOU' | VALUE-MAP trans.operation_label = 'card_withdrawal' -> trans.operation = 'VYBER KARTOU' | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM trans.trans_date -> trans.date | DIM trans.operation -> trans.operation (no-op: concept name equals raw column) | DIM disp.disp_id -> disp.disp_id (no-op: concept name equals raw column),TRUE_VIOLATION_CONFIRMED,2,measure 'total_amount' in WHERE: WHERE trans.operation_label = 'card_withdrawal' AND trans.trans_date BETWEEN '1998-01-01' AND '1998-12-31' AND trans.total_amount < (SELECT AVG(trans.total_amount) FROM trans WHERE trans.operation_label = 'card_withdrawal' AND trans.trans_date BETWEEN '1998-01-01' AND '1998-12-31') | measure 'total_amount' in WHERE: WHERE trans.operation_label = 'card_withdrawal' AND trans.trans_date BETWEEN '1998-01-01' AND '1998-12-31' AND trans.total_amount < (SELECT AVG(trans.total_amount) FROM trans WHERE trans.operation_label = 'card_withdrawal' AND trans.trans_date BETWEEN '1998-01-01' AND '1998-12-31')
145,moderate,unlabeled,3,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT DISTINCT account.account_id
   FROM account
   JOIN trans ON trans.account_link
   WHERE trans.operation_label = 'card_withdrawal' 
     AND trans.trans_date BETWEEN '1998-01-01' AND '1998-12-31'
     AND trans.total_amount < (SELECT AVG(trans.total_amount) 
                                 FROM trans 
                                 WHERE trans.operation_label = 'card_withdrawal' 
                                   AND trans.trans_date BETWEEN '1998-01-01' AND '1998-12-31')",,"SELECT T1.account_id FROM trans AS T1 INNER JOIN account AS T2 ON T1.account_id = T2.account_id WHERE STRFTIME('%Y', T1.date) = '1998' AND T1.operation = 'VYBER KARTOU' AND T1.amount < (SELECT AVG(amount) FROM trans WHERE STRFTIME('%Y', date) = '1998')","Who are the account holder identification numbers whose who have transactions on the credit card with the amount is less than the average, in 1998?",1683,11736,JOIN link trans.account -> ON trans.account_id = account.account_id | MEASURE trans.total_amount -> SUM(trans.amount) | VALUE-MAP trans.operation_label = 'card_withdrawal' -> trans.operation = 'VYBER KARTOU' | VALUE-MAP trans.operation_label = 'card_withdrawal' -> trans.operation = 'VYBER KARTOU' | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM trans.trans_date -> trans.date | DIM trans.operation -> trans.operation (no-op: concept name equals raw column),TRUE_VIOLATION_CONFIRMED,2,measure 'total_amount' in WHERE: WHERE trans.operation_label = 'card_withdrawal' AND trans.trans_date BETWEEN '1998-01-01' AND '1998-12-31' AND trans.total_amount < (SELECT AVG(trans.total_amount) FROM trans WHERE trans.operation_label = 'card_withdrawal' AND trans.trans_date BETWEEN '1998-01-01' AND '1998-12-31') | measure 'total_amount' in WHERE: WHERE trans.operation_label = 'card_withdrawal' AND trans.trans_date BETWEEN '1998-01-01' AND '1998-12-31' AND trans.total_amount < (SELECT AVG(trans.total_amount) FROM trans WHERE trans.operation_label = 'card_withdrawal' AND trans.trans_date BETWEEN '1998-01-01' AND '1998-12-31')
145,moderate,unlabeled,4,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT DISTINCT account.account_id
   FROM account
   JOIN disp ON account.disp_link
   JOIN card ON disp.card_link
   JOIN trans ON account.trans_link
   WHERE trans.type_label = 'withdrawal' 
     AND trans.operation_label = 'card_withdrawal'
     AND trans.trans_date >= '1998-01-01' 
     AND trans.trans_date < '1999-01-01'
     AND trans.amount < (SELECT AVG(trans.amount) 
                         FROM trans 
                         WHERE trans.trans_date >= '1998-01-01' 
                           AND trans.trans_date < '1999-01-01'
                           AND trans.type_label = 'withdrawal'
                           AND trans.operation_label = 'card_withdrawal')",,"SELECT T1.account_id FROM trans AS T1 INNER JOIN account AS T2 ON T1.account_id = T2.account_id WHERE STRFTIME('%Y', T1.date) = '1998' AND T1.operation = 'VYBER KARTOU' AND T1.amount < (SELECT AVG(amount) FROM trans WHERE STRFTIME('%Y', date) = '1998')","Who are the account holder identification numbers whose who have transactions on the credit card with the amount is less than the average, in 1998?",3130,11736,JOIN link disp.account -> ON disp.account_id = account.account_id | JOIN link card.disp -> ON card.disp_id = disp.disp_id | JOIN link trans.account -> ON trans.account_id = account.account_id | VALUE-MAP trans.type_label = 'withdrawal' -> trans.type = 'VYDAJ' | VALUE-MAP trans.type_label = 'withdrawal' -> trans.type = 'VYDAJ' | VALUE-MAP trans.operation_label = 'card_withdrawal' -> trans.operation = 'VYBER KARTOU' | VALUE-MAP trans.operation_label = 'card_withdrawal' -> trans.operation = 'VYBER KARTOU' | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM trans.trans_date -> trans.date | DIM trans.operation -> trans.operation (no-op: concept name equals raw column) | DIM disp.disp_id -> disp.disp_id (no-op: concept name equals raw column) | DIM trans.type -> trans.type (no-op: concept name equals raw column),FALSE_POSITIVE_LIKELY,0,
149,challenging,unlabeled,0,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT account.frequency, district.avg_salary_mean
FROM account
JOIN district ON account.district_link
WHERE account.frequency <> 'OWNER' AND district.avg_salary_mean > 8000 AND district.avg_salary_mean <= 9000",,SELECT T3.type FROM district AS T1 INNER JOIN account AS T2 ON T1.district_id = T2.district_id INNER JOIN disp AS T3 ON T2.account_id = T3.account_id WHERE T3.type != 'OWNER' AND T1.A11 BETWEEN 8000 AND 9000,"Please list the account types that are not eligible for loans, and the average income of residents in the district where the account is located exceeds $8000 but is no more than $9000.",1182,11848,JOIN link account.district -> ON account.district_id = district.district_id | MEASURE district.avg_salary_mean -> AVG(district.A11) | DIM district.district_id -> district.district_id (no-op: concept name equals raw column) | DIM account.frequency -> account.frequency (no-op: concept name equals raw column),TRUE_VIOLATION_CONFIRMED,2,measure 'avg_salary_mean' in WHERE: WHERE account.frequency <> 'OWNER' AND district.avg_salary_mean > 8000 AND district.avg_salary_mean <= 9000 | measure 'avg_salary_mean' in WHERE: WHERE account.frequency <> 'OWNER' AND district.avg_salary_mean > 8000 AND district.avg_salary_mean <= 9000
149,challenging,unlabeled,1,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT account.frequency, district.avg_salary_mean
FROM account
JOIN district ON account.district_link
WHERE account.frequency != 'OWNER' AND district.avg_salary_mean > 8000 AND district.avg_salary_mean <= 9000",,SELECT T3.type FROM district AS T1 INNER JOIN account AS T2 ON T1.district_id = T2.district_id INNER JOIN disp AS T3 ON T2.account_id = T3.account_id WHERE T3.type != 'OWNER' AND T1.A11 BETWEEN 8000 AND 9000,"Please list the account types that are not eligible for loans, and the average income of residents in the district where the account is located exceeds $8000 but is no more than $9000.",1335,11848,JOIN link account.district -> ON account.district_id = district.district_id | MEASURE district.avg_salary_mean -> AVG(district.A11) | DIM district.district_id -> district.district_id (no-op: concept name equals raw column) | DIM account.frequency -> account.frequency (no-op: concept name equals raw column),TRUE_VIOLATION_CONFIRMED,2,measure 'avg_salary_mean' in WHERE: WHERE account.frequency <> 'OWNER' AND district.avg_salary_mean > 8000 AND district.avg_salary_mean <= 9000 | measure 'avg_salary_mean' in WHERE: WHERE account.frequency <> 'OWNER' AND district.avg_salary_mean > 8000 AND district.avg_salary_mean <= 9000
149,challenging,unlabeled,2,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT account.frequency, district.avg_salary_mean 
FROM account 
JOIN district ON account.district_link 
WHERE district.avg_salary_mean > 8000 AND district.avg_salary_mean <= 9000 
AND account.frequency <> 'OWNER'",,SELECT T3.type FROM district AS T1 INNER JOIN account AS T2 ON T1.district_id = T2.district_id INNER JOIN disp AS T3 ON T2.account_id = T3.account_id WHERE T3.type != 'OWNER' AND T1.A11 BETWEEN 8000 AND 9000,"Please list the account types that are not eligible for loans, and the average income of residents in the district where the account is located exceeds $8000 but is no more than $9000.",1041,11848,JOIN link account.district -> ON account.district_id = district.district_id | MEASURE district.avg_salary_mean -> AVG(district.A11) | DIM district.district_id -> district.district_id (no-op: concept name equals raw column) | DIM account.frequency -> account.frequency (no-op: concept name equals raw column),TRUE_VIOLATION_CONFIRMED,2,measure 'avg_salary_mean' in WHERE: WHERE district.avg_salary_mean > 8000 AND district.avg_salary_mean <= 9000 AND account.frequency <> 'OWNER' | measure 'avg_salary_mean' in WHERE: WHERE district.avg_salary_mean > 8000 AND district.avg_salary_mean <= 9000 AND account.frequency <> 'OWNER'
149,challenging,unlabeled,3,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT account.frequency, district.avg_salary_mean
FROM account
JOIN district ON account.district_link
WHERE account.frequency <> 'OWNER' AND district.avg_salary_mean > 8000 AND district.avg_salary_mean <= 9000",,SELECT T3.type FROM district AS T1 INNER JOIN account AS T2 ON T1.district_id = T2.district_id INNER JOIN disp AS T3 ON T2.account_id = T3.account_id WHERE T3.type != 'OWNER' AND T1.A11 BETWEEN 8000 AND 9000,"Please list the account types that are not eligible for loans, and the average income of residents in the district where the account is located exceeds $8000 but is no more than $9000.",1655,11848,JOIN link account.district -> ON account.district_id = district.district_id | MEASURE district.avg_salary_mean -> AVG(district.A11) | DIM district.district_id -> district.district_id (no-op: concept name equals raw column) | DIM account.frequency -> account.frequency (no-op: concept name equals raw column),TRUE_VIOLATION_CONFIRMED,2,measure 'avg_salary_mean' in WHERE: WHERE account.frequency <> 'OWNER' AND district.avg_salary_mean > 8000 AND district.avg_salary_mean <= 9000 | measure 'avg_salary_mean' in WHERE: WHERE account.frequency <> 'OWNER' AND district.avg_salary_mean > 8000 AND district.avg_salary_mean <= 9000
149,challenging,unlabeled,4,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT account.frequency, district.avg_salary_mean
   FROM account
   JOIN district ON account.district_link
   WHERE account.frequency != 'OWNER' AND district.avg_salary_mean > 8000 AND district.avg_salary_mean <= 9000",,SELECT T3.type FROM district AS T1 INNER JOIN account AS T2 ON T1.district_id = T2.district_id INNER JOIN disp AS T3 ON T2.account_id = T3.account_id WHERE T3.type != 'OWNER' AND T1.A11 BETWEEN 8000 AND 9000,"Please list the account types that are not eligible for loans, and the average income of residents in the district where the account is located exceeds $8000 but is no more than $9000.",1152,11848,JOIN link account.district -> ON account.district_id = district.district_id | MEASURE district.avg_salary_mean -> AVG(district.A11) | DIM district.district_id -> district.district_id (no-op: concept name equals raw column) | DIM account.frequency -> account.frequency (no-op: concept name equals raw column),TRUE_VIOLATION_CONFIRMED,2,measure 'avg_salary_mean' in WHERE: WHERE account.frequency <> 'OWNER' AND district.avg_salary_mean > 8000 AND district.avg_salary_mean <= 9000 | measure 'avg_salary_mean' in WHERE: WHERE account.frequency <> 'OWNER' AND district.avg_salary_mean > 8000 AND district.avg_salary_mean <= 9000
155,simple,unlabeled,0,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT (COUNT(card.card_id) FILTER (WHERE card.type = 'gold' AND card.issued_date < '1998-01-01') * 100.0 / COUNT(card.card_id)) AS percentage_gold_cards
FROM card",,"SELECT CAST(SUM(type = 'gold' AND STRFTIME('%Y', issued) < '1998') AS REAL) * 100 / COUNT(card_id) FROM card",How many percent of 'Gold' cards were issued prior to 1998?,995,11676,DIM card.issued_date -> card.issued | DIM card.card_id -> card.card_id (no-op: concept name equals raw column) | DIM card.type -> card.type (no-op: concept name equals raw column),FALSE_POSITIVE_LIKELY,0,
155,simple,unlabeled,2,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT (COUNT(card.card_id) FILTER (WHERE card.type = 'gold' AND card.issued_date < '1998-01-01') * 100.0 / COUNT(card.card_id)) AS percent_gold_prior_1998
FROM card",,"SELECT CAST(SUM(type = 'gold' AND STRFTIME('%Y', issued) < '1998') AS REAL) * 100 / COUNT(card_id) FROM card",How many percent of 'Gold' cards were issued prior to 1998?,956,11676,DIM card.issued_date -> card.issued | DIM card.card_id -> card.card_id (no-op: concept name equals raw column) | DIM card.type -> card.type (no-op: concept name equals raw column),FALSE_POSITIVE_LIKELY,0,
156,simple,unlabeled,0,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT client.client_id, client.gender
FROM client
JOIN disp ON disp.client_link
JOIN account ON disp.account_link
JOIN loan ON loan.account_link
WHERE loan.amount = (SELECT MAX(loan.total_amount) FROM loan)",,SELECT T1.client_id FROM disp AS T1 INNER JOIN account AS T3 ON T1.account_id = T3.account_id INNER JOIN loan AS T2 ON T3.account_id = T2.account_id WHERE T1.type = 'OWNER' ORDER BY T2.amount DESC LIMIT 1,Who is the owner of the account with the largest loan amount?,955,11592,JOIN link disp.client -> ON disp.client_id = client.client_id | JOIN link disp.account -> ON disp.account_id = account.account_id | JOIN link loan.account -> ON loan.account_id = account.account_id | MEASURE loan.total_amount -> SUM(loan.amount) | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM client.client_id -> client.client_id (no-op: concept name equals raw column) | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column) | DIM client.gender -> client.gender (no-op: concept name equals raw column),TRUE_VIOLATION_CONFIRMED,1,measure 'total_amount' in WHERE: WHERE loan.amount = (SELECT MAX(loan.total_amount) FROM loan)
156,simple,unlabeled,1,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT client.client_id
   FROM client
   JOIN disp ON disp.client_link
   JOIN account ON disp.account_link
   JOIN loan ON loan.account_link
   WHERE loan.total_amount = (SELECT MAX(loan.total_amount) FROM loan) 
   LIMIT 1",,SELECT T1.client_id FROM disp AS T1 INNER JOIN account AS T3 ON T1.account_id = T3.account_id INNER JOIN loan AS T2 ON T3.account_id = T2.account_id WHERE T1.type = 'OWNER' ORDER BY T2.amount DESC LIMIT 1,Who is the owner of the account with the largest loan amount?,1128,11592,JOIN link disp.client -> ON disp.client_id = client.client_id | JOIN link disp.account -> ON disp.account_id = account.account_id | JOIN link loan.account -> ON loan.account_id = account.account_id | MEASURE loan.total_amount -> SUM(loan.amount) | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM client.client_id -> client.client_id (no-op: concept name equals raw column) | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column),TRUE_VIOLATION_CONFIRMED,2,measure 'total_amount' in WHERE: WHERE loan.total_amount = (SELECT MAX(loan.total_amount) FROM loan) | measure 'total_amount' in WHERE: WHERE loan.total_amount = (SELECT MAX(loan.total_amount) FROM loan)
156,simple,unlabeled,2,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT client.client_id
   FROM client
   JOIN disp ON disp.client_link
   JOIN account ON disp.account_link
   JOIN loan ON loan.account_link
   WHERE loan.total_amount = (SELECT MAX(loan.total_amount) FROM loan)",,SELECT T1.client_id FROM disp AS T1 INNER JOIN account AS T3 ON T1.account_id = T3.account_id INNER JOIN loan AS T2 ON T3.account_id = T2.account_id WHERE T1.type = 'OWNER' ORDER BY T2.amount DESC LIMIT 1,Who is the owner of the account with the largest loan amount?,1221,11592,JOIN link disp.client -> ON disp.client_id = client.client_id | JOIN link disp.account -> ON disp.account_id = account.account_id | JOIN link loan.account -> ON loan.account_id = account.account_id | MEASURE loan.total_amount -> SUM(loan.amount) | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM client.client_id -> client.client_id (no-op: concept name equals raw column) | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column),TRUE_VIOLATION_CONFIRMED,2,measure 'total_amount' in WHERE: WHERE loan.total_amount = (SELECT MAX(loan.total_amount) FROM loan) | measure 'total_amount' in WHERE: WHERE loan.total_amount = (SELECT MAX(loan.total_amount) FROM loan)
156,simple,unlabeled,3,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT client.client_id, client.gender
FROM client
JOIN disp ON disp.client_link
JOIN account ON disp.account_link
JOIN loan ON loan.account_link
WHERE loan.amount = (SELECT MAX(loan.total_amount) FROM loan)",,SELECT T1.client_id FROM disp AS T1 INNER JOIN account AS T3 ON T1.account_id = T3.account_id INNER JOIN loan AS T2 ON T3.account_id = T2.account_id WHERE T1.type = 'OWNER' ORDER BY T2.amount DESC LIMIT 1,Who is the owner of the account with the largest loan amount?,961,11592,JOIN link disp.client -> ON disp.client_id = client.client_id | JOIN link disp.account -> ON disp.account_id = account.account_id | JOIN link loan.account -> ON loan.account_id = account.account_id | MEASURE loan.total_amount -> SUM(loan.amount) | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM client.client_id -> client.client_id (no-op: concept name equals raw column) | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column) | DIM client.gender -> client.gender (no-op: concept name equals raw column),TRUE_VIOLATION_CONFIRMED,1,measure 'total_amount' in WHERE: WHERE loan.amount = (SELECT MAX(loan.total_amount) FROM loan)
160,simple,unlabeled,0,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT COUNT(DISTINCT account.account_id)
   FROM account
   JOIN loan ON loan.account_link
   WHERE account.frequency = 'POPLATEK TYDNE' AND loan.avg_amount < 200000",,SELECT COUNT(T1.account_id) FROM loan AS T1 INNER JOIN account AS T2 ON T1.account_id = T2.account_id WHERE T2.frequency = 'POPLATEK TYDNE' AND T1.amount < 200000,"Among the weekly issuance accounts, how many have a loan of under 200000?",1030,11655,JOIN link loan.account -> ON loan.account_id = account.account_id | MEASURE loan.avg_amount -> AVG(loan.amount) | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM account.frequency -> account.frequency (no-op: concept name equals raw column) | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column),TRUE_VIOLATION_CONFIRMED,1,measure 'avg_amount' in WHERE: WHERE account.frequency = 'POPLATEK TYDNE' AND loan.avg_amount < 200000
160,simple,unlabeled,1,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT COUNT(account.account_id)
   FROM account
   JOIN loan ON loan.account_link
   WHERE account.frequency = 'POPLATEK TYDNE' AND loan.avg_amount < 200000",,SELECT COUNT(T1.account_id) FROM loan AS T1 INNER JOIN account AS T2 ON T1.account_id = T2.account_id WHERE T2.frequency = 'POPLATEK TYDNE' AND T1.amount < 200000,"Among the weekly issuance accounts, how many have a loan of under 200000?",1029,11655,JOIN link loan.account -> ON loan.account_id = account.account_id | MEASURE loan.avg_amount -> AVG(loan.amount) | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM account.frequency -> account.frequency (no-op: concept name equals raw column) | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column),TRUE_VIOLATION_CONFIRMED,1,measure 'avg_amount' in WHERE: WHERE account.frequency = 'POPLATEK TYDNE' AND loan.avg_amount < 200000
